,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189
850,0,5,0,9,6,1,0,3,1,0,0,4,2,6,0,1,3,1,8,2,5,4,0,6,1,3,0,7,12,1,14,18,7,5,0,0,4,0,10,4,23,0,4,23,0,1,0,2,4,6,23,0,0,5,1,8,36,7,13,0,1,6,7,0,0,2,3,0,0,0,9,1,1,0,0,3,0,0,0,0,2,3,1,0,0,2,0,0,13,0,4,0,3,2,21,19,1,3,0,19,21,5,0,1,11,0,5,19,0,24,2,11,12,9,5,4,7,12,11,7,0,1,0,4,2,1,0,0,2,1,0,0,0,8,1,7,2,0,0,0,0,15,0,0,0,0,7,9,0,6,2,3,24,14,2,0,0,1,3,0,1,0,23,0,0,0,1,9,0,12,1,19,0,1,1,0,5,1,2,5,0,3,3,0,24,13,9,4,2,4
851,1,2,0,8,4,2,2,3,6,0,0,4,1,3,0,5,1,8,11,0,1,2,2,1,1,0,5,16,48,5,9,15,4,22,0,0,9,4,0,4,8,0,9,16,10,0,0,7,3,13,30,0,0,3,0,5,46,11,6,1,5,5,12,0,6,6,6,3,0,0,3,0,1,0,0,5,0,0,0,0,8,0,1,0,4,3,0,0,0,1,2,0,6,1,1,1,3,0,0,0,44,19,1,0,6,4,9,10,0,10,3,5,7,6,18,3,2,6,4,0,1,11,0,6,3,3,0,0,1,0,0,0,0,2,0,6,3,1,5,3,0,10,0,0,0,0,7,6,1,2,9,6,28,9,1,0,0,1,1,0,1,0,19,0,11,0,0,2,1,12,1,23,0,0,4,0,0,0,1,8,3,3,0,2,18,8,8,5,4,5
852,1,1,4,6,9,4,0,2,2,0,0,2,1,8,0,0,3,2,2,1,2,3,0,2,0,1,1,8,22,3,15,19,2,13,0,3,2,0,3,4,1,0,8,16,0,4,1,5,4,14,9,0,0,2,0,15,24,4,7,0,3,4,7,1,1,2,8,0,0,0,8,0,2,1,0,6,0,1,0,1,1,2,2,0,1,1,1,0,1,0,2,0,4,5,8,8,1,0,1,2,11,1,0,1,3,1,2,3,0,6,6,3,10,11,2,2,2,7,6,2,1,9,0,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,10,0,0,1,0,5,1,0,1,9,6,27,14,1,0,0,2,0,0,2,0,23,0,1,0,0,1,0,11,2,23,0,0,4,0,1,0,1,7,0,0,1,1,19,4,7,7,5,5
853,2,4,1,6,10,2,1,5,5,0,0,5,3,3,0,3,4,2,6,7,12,10,0,2,0,0,3,10,8,1,7,20,7,8,2,6,8,1,13,5,20,0,4,27,3,0,0,7,5,14,18,0,0,9,0,5,27,5,9,0,2,7,7,0,3,4,8,0,0,0,6,0,1,0,0,4,0,2,1,0,6,3,2,0,4,1,2,0,3,0,4,0,4,5,6,15,7,7,0,2,20,7,0,0,6,1,3,10,0,19,2,3,12,9,4,2,3,6,10,4,0,4,0,3,1,1,0,0,2,0,0,3,0,2,0,8,2,0,0,4,0,12,0,0,0,0,8,7,0,1,5,7,27,14,2,0,0,0,1,0,0,0,21,0,5,0,0,5,1,6,5,30,0,1,10,0,6,0,3,4,1,3,0,1,25,7,13,5,3,5
854,0,3,2,6,6,2,3,6,1,0,0,4,1,1,1,0,1,2,8,0,10,6,0,5,1,1,0,8,1,1,8,16,5,2,2,9,4,1,11,5,11,0,4,15,1,1,0,2,8,10,12,0,0,2,0,6,30,4,5,0,2,3,7,0,0,4,8,0,0,0,2,0,1,0,0,2,0,2,0,1,1,3,0,0,0,0,0,0,2,3,5,1,4,4,4,5,4,3,0,7,13,2,0,0,8,1,2,15,0,7,1,7,9,11,3,1,3,4,9,1,0,7,0,6,0,4,0,0,0,3,1,0,0,0,0,2,2,0,0,1,0,13,0,0,1,0,5,5,0,3,7,10,21,14,1,0,0,0,1,0,0,1,18,0,7,0,0,7,1,8,0,21,0,0,2,0,6,0,2,7,1,6,2,3,30,10,11,9,5,4
855,0,5,0,6,8,3,0,3,1,0,0,12,4,8,0,2,2,9,5,0,13,12,0,2,0,0,2,13,7,7,9,24,5,13,4,2,10,2,21,7,3,0,5,17,7,0,0,11,7,2,13,0,0,1,7,11,28,16,22,0,3,6,9,3,3,8,14,7,0,0,9,0,1,0,0,6,0,7,0,1,5,0,3,0,7,0,1,0,3,0,8,0,5,21,5,18,9,6,0,0,11,8,0,3,7,0,7,21,0,19,3,13,9,19,3,0,3,10,8,3,0,5,0,5,2,1,4,19,4,0,0,1,0,3,0,21,12,0,0,1,0,15,0,0,1,0,6,1,0,7,0,1,31,11,5,0,0,5,6,0,1,0,14,0,10,0,3,9,0,2,7,21,0,0,13,0,1,1,8,6,5,2,3,6,30,20,8,5,13,5
856,4,6,1,6,10,2,1,6,3,0,0,8,6,4,0,1,4,6,5,0,10,4,0,0,1,1,0,10,10,0,6,24,3,19,2,0,8,0,7,8,5,0,9,17,0,0,1,13,1,6,16,0,0,3,2,11,27,5,14,0,3,1,9,4,4,5,6,3,0,0,6,1,0,0,0,7,0,4,0,0,4,2,1,0,2,1,0,0,2,0,2,0,13,13,11,14,10,17,0,1,27,1,0,3,10,0,5,8,0,5,2,4,5,11,8,0,7,1,8,3,2,3,0,4,0,0,2,1,6,0,0,0,0,0,1,18,8,0,0,0,0,11,0,0,1,0,10,2,0,1,2,3,24,11,2,0,0,0,6,0,0,0,17,0,6,0,1,10,1,7,3,25,0,0,9,0,14,2,2,4,2,5,0,6,24,6,7,0,8,6
857,0,7,0,6,8,4,1,11,5,0,0,1,2,3,2,3,5,8,7,1,8,13,2,3,0,0,6,11,50,5,8,21,6,41,9,0,8,0,8,1,15,1,4,22,13,1,1,2,10,18,21,1,0,6,0,7,22,8,17,2,5,4,17,2,6,6,20,4,0,0,6,0,1,0,0,6,0,2,0,1,11,5,4,0,5,2,1,0,1,0,5,0,9,8,0,4,8,0,2,1,54,12,0,0,5,2,8,11,0,10,1,5,7,11,20,0,1,4,1,4,1,11,0,3,5,1,1,3,4,0,0,1,0,0,0,4,3,0,1,4,0,12,0,0,0,0,5,4,0,2,7,2,25,13,1,0,0,1,1,0,0,0,21,2,9,0,0,8,2,5,3,30,0,2,4,0,1,0,4,10,3,5,1,5,23,1,14,4,1,5
858,0,5,0,9,9,5,3,9,6,0,0,4,2,4,3,5,7,4,14,0,11,13,7,24,4,0,7,31,16,3,6,15,4,19,4,0,6,4,8,11,30,0,5,9,14,1,0,17,7,2,20,0,0,5,0,12,33,22,16,0,5,3,10,0,12,4,8,4,0,0,3,0,6,0,0,3,0,5,0,1,33,3,4,0,10,8,0,0,0,1,2,0,12,8,0,11,23,1,4,0,32,24,0,0,7,3,6,20,0,36,3,10,3,10,7,1,1,3,7,1,0,13,0,5,0,5,0,15,2,0,0,0,0,8,0,17,3,0,3,4,0,10,0,0,0,0,5,2,21,2,0,5,39,18,3,0,0,1,2,0,5,0,16,0,7,0,0,2,1,10,3,17,1,0,2,0,0,3,6,7,0,4,0,0,19,11,16,4,22,4
859,0,3,0,9,5,4,0,4,4,0,0,3,2,5,0,4,1,17,9,0,2,11,2,5,1,0,6,10,60,2,10,21,6,45,4,0,3,4,3,6,10,0,10,17,10,0,1,6,7,14,19,0,0,2,4,7,35,10,13,0,3,3,12,0,7,4,8,11,0,0,7,0,2,0,0,2,1,3,0,0,17,3,3,0,8,5,2,0,1,0,1,0,2,11,1,9,7,0,0,0,42,8,0,1,7,1,8,9,0,10,3,9,6,8,20,0,2,2,3,1,1,8,0,1,0,2,0,5,4,0,0,2,0,3,0,15,4,0,4,1,0,14,0,0,1,0,4,6,0,2,1,2,27,17,1,0,0,4,5,0,3,0,21,2,2,0,0,4,0,7,2,28,0,0,12,0,0,0,2,10,5,4,0,5,27,4,19,5,3,9
860,0,3,2,8,4,3,1,7,3,0,0,0,5,3,0,0,6,2,8,10,7,12,2,4,0,4,0,7,15,0,8,14,7,14,0,0,3,0,8,5,74,0,6,32,4,2,0,8,16,6,23,0,0,2,0,7,22,3,17,0,5,3,4,1,1,2,8,0,0,0,5,1,0,0,0,8,0,4,0,4,7,3,4,0,3,3,0,0,5,0,11,0,10,3,14,15,8,1,0,19,7,4,0,1,9,2,9,10,1,64,3,23,8,6,3,10,5,10,8,1,0,6,0,1,2,2,0,4,4,0,0,0,0,1,0,14,7,0,0,1,0,8,0,0,1,0,10,16,4,2,1,0,26,11,1,0,0,0,3,0,0,0,18,1,10,0,0,4,1,7,6,23,1,1,4,0,14,1,8,5,1,1,2,4,31,14,18,3,6,7
861,2,5,6,8,9,2,2,8,1,0,0,5,3,7,0,3,3,2,7,2,8,8,0,5,0,3,1,10,7,0,8,18,11,11,2,1,2,3,9,3,28,0,8,37,2,0,0,3,10,6,21,0,0,2,0,12,36,5,5,1,3,4,8,0,0,3,11,1,0,0,2,3,2,0,0,5,0,2,0,0,5,0,3,0,1,0,0,0,8,1,6,0,6,8,14,16,2,14,0,7,22,0,0,2,12,0,2,13,0,22,2,10,7,3,2,4,9,4,8,0,2,5,0,2,2,2,0,3,5,0,0,0,0,0,0,7,4,0,0,2,0,10,0,0,0,0,5,10,0,3,8,9,25,5,2,0,0,0,5,0,2,0,17,2,3,0,0,7,0,10,5,29,0,0,2,0,3,1,5,6,0,2,0,3,27,8,11,4,4,7
862,0,4,2,10,6,7,1,3,10,0,0,0,1,5,1,2,6,3,7,0,1,3,2,12,0,0,4,14,38,5,6,15,2,26,2,0,3,5,1,0,7,0,5,20,3,0,1,4,8,14,22,0,0,3,0,9,31,16,12,0,1,1,17,0,7,3,3,2,0,0,10,0,2,1,0,7,0,4,0,0,14,2,5,0,6,3,3,0,0,0,0,0,8,9,0,9,8,0,2,3,56,14,0,1,6,1,9,19,0,15,2,10,8,4,21,1,0,5,8,1,1,9,0,3,1,4,0,3,3,0,0,2,0,2,1,7,2,0,5,3,0,15,1,0,1,0,3,4,0,2,6,9,27,15,2,0,0,0,0,0,1,0,19,1,3,0,0,2,2,12,1,32,0,0,7,0,0,3,0,7,0,1,1,2,20,3,13,7,3,8
863,0,1,2,11,3,3,1,8,4,0,0,5,9,5,0,1,2,14,5,1,1,6,1,3,0,0,4,13,65,6,8,16,2,47,2,3,3,0,2,7,4,0,6,18,3,0,0,4,5,14,24,0,0,4,0,13,32,5,14,0,1,2,8,1,8,6,3,0,0,1,1,0,0,0,0,5,0,1,0,1,6,3,1,0,2,2,3,0,1,0,0,0,4,10,0,6,6,0,0,0,41,0,0,1,5,0,6,8,0,5,2,3,7,5,9,1,1,6,6,0,1,2,0,4,1,0,0,2,0,0,0,1,0,2,0,1,3,0,1,0,0,11,0,0,0,0,7,2,0,0,5,3,26,7,2,0,0,0,1,0,1,0,24,2,7,0,0,6,0,12,1,19,0,0,1,0,1,2,4,4,2,7,0,2,18,2,11,10,4,7
864,0,3,2,10,14,4,0,1,3,0,0,5,2,5,0,1,8,5,1,0,2,7,3,5,1,1,10,12,46,3,2,11,4,24,2,0,7,2,0,6,13,0,5,17,2,1,3,8,5,17,17,0,0,5,0,11,40,12,9,1,5,4,15,0,3,5,9,1,0,0,10,1,1,0,0,1,0,1,0,2,17,1,3,0,7,9,3,0,1,0,0,0,9,3,0,15,8,0,1,0,49,20,0,0,6,5,11,13,0,20,2,6,6,3,13,0,0,11,7,0,0,9,0,1,1,5,0,3,0,0,0,7,0,0,0,9,5,0,7,3,0,9,0,0,1,0,2,1,2,3,0,6,28,13,3,0,0,2,1,0,5,2,15,2,10,0,0,2,0,10,2,26,0,0,0,0,0,0,4,6,2,4,0,2,23,3,10,5,1,2
865,0,6,3,12,11,2,2,7,4,0,0,4,1,6,0,2,3,1,5,4,8,7,0,2,0,4,0,7,15,0,8,22,7,9,0,1,4,0,8,4,53,1,4,28,1,1,1,5,5,7,17,0,2,2,1,9,35,3,7,0,0,3,8,3,1,3,5,0,0,1,4,1,1,0,0,4,0,0,0,1,3,2,1,0,1,0,0,0,0,0,2,0,8,8,15,13,3,4,0,14,10,2,0,6,10,0,1,11,0,25,2,4,6,4,0,4,3,9,10,1,1,4,0,4,1,5,0,0,2,0,0,0,0,0,2,18,8,0,0,4,0,14,0,0,0,0,5,11,0,1,10,8,24,8,2,0,0,1,6,0,2,0,17,0,14,0,1,1,1,6,1,17,0,1,2,0,12,1,4,12,1,0,0,3,23,22,8,8,4,9
866,0,7,0,8,7,3,3,5,4,0,0,4,5,3,0,0,6,21,4,0,13,9,1,11,1,0,6,9,57,4,8,17,6,51,8,1,3,0,3,4,4,0,8,18,5,0,1,3,4,15,19,0,0,6,0,8,35,8,8,0,3,3,9,0,5,4,9,3,1,0,5,1,2,0,0,5,0,3,0,0,6,6,5,0,3,2,3,0,2,0,2,0,6,9,1,7,6,0,0,0,31,5,0,0,6,0,6,14,0,12,0,10,5,11,14,2,0,8,7,5,1,7,0,2,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4,0,9,0,0,0,0,11,3,0,3,0,2,29,11,2,0,0,0,1,0,1,0,17,0,5,0,1,4,2,6,2,19,0,0,12,0,5,2,1,4,9,1,3,1,24,5,20,2,3,4
867,1,3,3,2,3,4,6,3,7,0,0,3,7,4,1,1,6,0,9,0,4,10,3,15,1,3,12,19,15,1,3,13,3,27,2,0,8,3,0,2,34,0,6,18,1,4,2,10,7,11,24,0,3,0,0,7,24,11,8,8,5,7,13,0,1,8,7,0,0,0,5,0,0,0,0,3,0,3,0,4,19,2,2,0,9,11,1,0,0,2,2,0,11,1,0,3,10,0,2,0,44,19,0,0,10,1,8,17,1,30,6,2,11,7,11,5,1,9,8,0,0,3,0,6,2,3,1,2,0,0,0,2,0,1,0,4,3,3,8,5,0,10,0,0,2,0,5,2,12,5,1,10,31,11,2,0,0,1,0,0,3,0,18,0,14,0,0,2,1,15,0,27,1,1,2,0,0,1,4,2,3,3,1,0,19,8,22,2,7,7
868,0,5,1,10,5,3,0,6,1,0,0,4,3,7,0,1,6,5,3,2,10,4,0,1,1,1,0,4,4,0,10,21,3,2,0,2,2,1,10,10,38,0,9,35,0,0,0,7,6,9,17,0,0,3,1,7,26,1,14,0,3,0,10,1,1,1,7,0,0,0,3,0,0,0,0,3,0,1,0,1,4,2,3,0,2,0,1,0,6,0,1,0,10,8,14,24,3,8,0,13,23,6,0,6,11,0,5,13,0,16,5,7,10,7,4,3,8,5,5,5,0,8,0,1,1,1,0,1,1,0,0,0,0,0,1,17,5,0,1,2,0,11,0,0,0,0,8,20,1,3,4,7,22,15,2,0,0,0,1,0,1,0,20,0,4,0,2,7,0,11,2,24,0,1,3,0,8,0,1,5,0,0,0,3,26,11,5,6,5,6
869,3,2,4,6,5,6,1,9,2,0,0,5,4,4,0,4,2,3,5,2,6,4,1,2,0,2,0,5,8,0,10,17,6,6,0,4,3,0,5,3,10,0,5,30,0,0,0,6,6,14,13,0,0,3,0,13,33,6,4,0,3,2,6,0,1,1,7,0,0,0,1,0,1,0,0,2,0,4,0,0,1,4,1,0,0,2,0,0,3,0,2,0,7,5,9,5,3,4,0,3,16,0,0,0,6,0,3,6,0,8,1,2,10,7,2,5,0,7,9,5,0,5,0,5,0,0,0,0,1,0,0,0,0,0,1,6,1,0,0,2,0,9,0,0,1,0,4,2,0,1,0,9,25,9,3,0,0,8,0,0,1,0,17,0,3,0,0,6,0,6,3,27,0,0,1,0,7,0,4,8,0,1,2,1,25,6,7,3,2,6
870,2,5,1,4,11,0,1,6,3,0,0,8,3,3,0,2,2,7,8,0,4,4,1,1,3,1,5,13,45,4,5,13,4,22,0,0,5,5,1,6,7,0,8,14,7,1,5,9,12,7,23,0,3,6,0,10,31,10,12,0,2,5,16,4,4,5,6,3,0,0,7,0,3,1,0,3,0,1,0,2,11,1,2,0,11,7,3,0,1,0,2,0,5,3,0,10,2,1,0,2,47,7,1,2,3,7,8,14,0,25,4,7,8,3,21,4,0,8,8,0,2,9,0,2,1,2,0,8,1,0,0,1,0,0,0,2,4,0,7,5,0,12,0,0,0,0,3,0,4,0,9,6,26,12,3,0,0,0,1,0,1,0,22,0,5,0,0,2,0,10,2,23,0,1,0,0,0,1,2,6,0,1,0,2,15,6,14,6,8,6
871,4,1,6,5,8,2,0,5,2,0,0,3,9,5,0,2,1,4,8,5,7,8,1,1,0,1,0,11,12,0,15,18,6,0,0,2,3,3,11,3,30,0,6,32,0,1,0,6,6,8,21,0,0,4,0,3,28,1,6,0,2,3,1,5,2,3,3,0,0,0,8,0,2,0,0,1,0,2,0,0,1,0,1,0,1,3,0,0,2,0,2,0,3,6,15,15,1,2,0,3,15,4,0,2,6,0,2,10,0,9,3,2,9,6,3,3,3,11,2,2,0,7,0,4,3,3,0,0,0,0,0,1,0,1,0,6,3,0,0,0,0,10,0,0,0,0,5,11,0,1,3,11,20,5,5,0,0,0,0,0,1,3,16,0,1,0,0,4,0,13,3,27,0,0,0,0,7,0,6,3,0,1,1,0,17,10,11,9,8,4
872,0,4,1,4,5,4,4,3,4,0,0,4,4,4,0,1,5,15,9,0,6,22,2,25,0,1,9,10,42,2,8,22,12,50,13,1,1,0,4,5,10,2,8,18,9,0,2,2,7,7,20,0,0,3,0,11,37,9,10,2,1,5,11,3,6,3,6,0,0,0,5,0,0,1,0,9,0,3,0,1,7,2,1,0,2,1,3,0,1,0,0,0,8,6,1,6,4,0,0,1,34,4,0,0,6,0,5,11,0,4,2,8,8,11,11,0,3,5,6,0,0,6,0,1,0,7,1,7,3,0,0,0,0,1,0,2,1,0,1,1,0,20,0,0,0,0,10,2,0,4,6,11,20,12,3,0,0,1,2,0,0,0,29,1,11,1,0,4,5,7,4,27,0,0,5,0,3,1,4,12,5,4,3,5,26,6,9,7,12,2
873,0,8,0,1,3,5,3,8,7,0,0,1,3,7,0,5,1,15,8,0,7,12,3,7,2,1,15,9,44,7,4,23,7,41,4,0,8,1,2,4,17,0,4,23,7,0,0,5,5,13,18,0,0,3,0,12,32,5,15,0,4,4,23,0,8,5,10,11,0,0,8,0,1,0,0,5,1,1,0,2,14,0,1,0,4,2,2,0,0,0,5,0,8,10,0,10,4,0,0,0,60,5,0,0,6,0,4,13,0,9,4,7,6,10,26,5,0,7,6,0,2,17,0,4,1,1,0,5,1,0,0,0,0,2,0,6,1,0,3,0,0,14,0,0,0,0,11,6,2,4,7,4,29,13,4,0,0,1,2,0,2,0,18,0,2,0,0,4,0,9,4,32,0,0,3,0,0,1,5,5,2,2,0,1,24,7,10,6,4,4
874,1,1,1,7,6,4,2,6,3,0,0,4,3,2,0,1,3,13,7,0,4,10,0,3,0,0,4,8,42,5,11,25,5,44,8,0,3,1,4,5,4,2,4,18,10,0,0,4,4,18,17,0,0,3,1,13,31,3,21,0,4,2,17,0,3,4,10,4,0,0,3,0,1,0,0,6,1,0,0,0,6,7,1,0,2,0,5,0,0,0,3,0,8,8,0,6,11,0,1,1,29,4,0,0,9,1,2,15,0,16,1,10,3,14,14,4,1,7,13,1,1,7,0,2,0,5,0,2,0,0,0,0,0,0,0,10,2,0,1,2,0,7,0,0,0,0,8,1,0,4,0,7,23,13,2,0,0,1,2,0,0,0,10,2,6,0,1,5,0,14,5,25,0,1,0,0,4,1,8,4,1,1,3,3,27,5,13,5,2,9
875,0,2,1,7,5,1,1,6,3,0,0,1,1,2,0,1,3,3,2,0,13,9,2,0,0,1,0,6,7,0,11,13,6,15,2,6,7,1,13,10,5,2,6,19,0,0,0,4,6,13,14,0,0,3,0,7,24,8,7,0,2,4,4,1,1,2,4,0,0,0,7,0,2,2,0,5,0,2,0,0,1,3,3,0,1,0,1,0,0,0,0,0,4,8,12,9,2,0,0,0,22,2,0,1,3,0,4,6,0,0,2,1,8,9,5,1,2,4,15,2,0,4,0,6,0,2,0,1,3,0,0,0,0,0,0,10,2,0,0,1,0,15,0,0,1,0,1,13,2,4,1,13,23,13,3,0,0,2,1,0,0,1,18,0,5,2,0,4,0,11,3,31,0,0,3,0,12,0,3,5,1,4,3,2,29,3,12,5,4,6
876,0,6,1,6,8,3,4,5,3,0,0,4,1,4,1,1,4,16,8,0,11,18,1,11,3,1,12,20,54,12,8,16,5,34,12,0,3,0,5,4,13,0,4,17,8,0,1,13,5,14,17,0,0,1,0,6,36,11,8,0,4,4,15,0,0,6,12,3,0,0,12,0,2,1,0,7,1,3,0,2,9,3,8,0,8,5,4,0,1,1,4,0,5,8,1,12,6,0,1,0,48,13,0,0,9,1,6,20,0,10,1,5,6,8,17,3,1,10,6,0,4,9,0,1,1,1,0,2,1,0,0,2,0,2,1,5,2,0,7,7,0,7,0,0,2,0,7,5,1,3,0,7,24,11,4,0,0,0,7,0,0,0,16,2,13,0,1,2,1,6,3,24,0,1,4,0,0,1,2,4,2,7,3,5,25,4,20,2,5,7
877,1,2,1,8,4,3,3,2,4,0,0,0,4,2,0,2,1,1,6,10,5,19,0,5,1,5,0,4,8,1,10,16,3,22,0,1,2,1,14,6,39,0,3,28,0,0,1,6,6,1,16,0,0,4,0,9,25,5,8,0,2,4,5,3,4,3,3,1,0,0,5,2,2,0,0,8,0,1,0,0,1,2,3,0,2,4,0,0,2,0,5,0,8,3,11,11,1,12,0,14,11,4,0,4,6,1,1,15,0,15,3,4,6,7,0,4,0,3,12,0,0,5,0,5,0,2,0,1,2,0,0,0,0,0,0,15,7,0,0,1,0,16,0,0,3,0,10,21,0,1,5,10,30,9,3,0,0,3,2,0,2,4,14,0,6,0,0,1,1,8,5,22,0,0,1,0,5,0,6,13,0,0,1,5,27,11,9,11,13,11
878,2,1,1,8,8,1,2,5,4,0,0,6,2,5,2,3,5,2,11,6,2,10,1,14,0,0,0,6,4,1,8,13,3,27,3,0,3,0,4,3,65,0,3,32,0,0,2,7,7,4,28,0,2,6,0,5,35,6,14,0,7,2,7,1,2,3,6,0,0,0,5,5,1,0,0,4,0,2,0,2,4,2,5,0,9,1,0,0,5,0,7,0,6,10,22,14,6,2,0,23,6,3,0,2,13,0,7,16,0,48,6,13,14,8,4,6,4,6,5,0,2,5,0,8,0,2,0,0,0,0,0,0,0,2,0,5,2,2,0,9,0,6,0,0,2,0,5,11,1,0,14,2,31,12,1,0,0,1,3,0,3,0,26,0,6,0,0,1,0,13,2,18,0,2,6,0,7,1,5,4,3,3,1,3,25,9,7,7,7,1
879,2,5,0,6,8,3,3,8,5,0,0,3,2,5,0,4,7,0,9,0,4,8,1,15,0,0,6,19,22,2,6,17,11,34,1,0,5,3,3,4,30,0,11,14,11,0,2,11,5,15,24,0,1,7,1,13,34,10,8,4,5,10,22,0,0,9,8,2,0,0,10,0,3,2,0,7,0,0,0,3,12,1,1,0,15,9,0,0,1,1,5,0,14,2,0,9,14,0,2,1,32,10,0,0,8,1,8,9,0,44,1,7,5,8,8,3,0,6,10,0,0,14,0,4,0,3,0,10,3,0,0,1,0,1,0,9,1,0,3,6,0,2,0,0,3,0,6,5,9,4,2,8,34,11,3,0,0,1,2,0,0,0,18,1,10,0,0,3,0,13,3,25,0,0,1,0,0,1,4,9,2,5,0,1,18,9,13,7,5,7
880,0,0,4,5,3,4,0,3,1,1,0,1,4,6,0,2,0,2,6,8,4,3,1,13,0,2,0,6,8,0,13,26,6,17,0,0,1,2,2,2,61,0,1,41,0,0,0,5,7,4,20,0,0,4,0,5,28,5,7,0,3,3,4,1,2,5,7,0,0,0,3,1,2,3,0,1,0,2,0,4,4,2,1,0,3,2,0,0,3,1,2,0,9,4,13,2,1,1,0,1,2,13,0,0,5,0,0,10,0,29,1,5,8,7,1,5,0,0,10,0,0,5,0,4,1,4,1,3,1,0,0,0,0,0,0,16,3,0,0,2,0,8,0,0,1,0,8,7,2,3,0,2,38,6,3,2,0,0,0,0,2,0,10,0,1,0,0,0,3,12,0,22,0,0,0,0,6,1,7,4,0,4,1,1,27,7,13,6,3,5
881,0,10,0,17,6,7,3,4,7,0,0,3,5,4,3,8,4,2,7,0,8,22,0,15,1,0,10,20,13,2,8,22,4,12,3,0,11,4,4,10,30,0,6,12,11,0,0,11,8,1,27,0,2,2,1,14,31,13,12,2,2,4,17,1,10,10,10,2,0,0,8,0,1,2,0,6,0,2,0,3,29,3,4,0,12,8,0,0,0,1,4,0,13,5,0,19,9,1,3,0,42,15,0,0,6,0,8,15,0,50,3,13,7,9,12,8,1,9,7,0,0,10,0,4,0,5,1,7,6,0,0,1,0,9,0,16,2,1,2,6,0,10,0,0,0,0,4,4,10,5,0,7,40,12,7,0,0,1,2,0,0,0,18,0,9,0,0,6,1,13,4,33,0,1,4,0,0,1,6,7,5,4,0,2,23,5,23,3,18,4
882,0,8,1,7,4,4,3,3,3,0,0,4,1,5,1,2,4,3,9,0,6,3,3,5,3,1,5,14,41,5,6,21,7,16,2,0,3,3,2,4,8,0,5,13,11,0,2,8,9,4,17,0,0,3,0,14,31,10,8,1,2,4,14,0,3,6,6,2,0,0,11,0,4,1,0,2,2,3,0,2,13,1,3,0,5,11,0,0,1,0,7,0,11,8,0,11,10,0,0,1,48,15,0,0,7,2,3,10,0,27,5,13,9,7,13,1,0,4,9,0,1,10,0,3,1,2,0,1,1,0,0,4,0,0,0,2,2,0,4,4,0,3,0,0,0,0,3,1,0,3,3,2,37,12,1,0,0,0,0,0,6,0,28,1,5,0,0,3,1,12,2,31,0,0,1,0,0,1,2,4,1,2,0,1,21,8,9,3,6,7
883,1,1,3,3,5,9,1,1,2,0,0,6,1,2,0,3,4,2,6,9,6,9,1,3,0,5,0,5,11,0,11,21,5,5,2,7,0,1,9,2,4,0,2,31,0,0,0,4,5,4,20,0,0,4,0,7,24,2,18,0,1,15,4,0,1,4,7,0,0,0,5,0,0,1,0,2,1,2,0,1,0,0,3,0,2,1,0,0,0,0,3,0,5,4,8,7,4,4,0,0,15,4,0,1,5,0,1,3,0,9,3,5,8,4,2,2,2,11,8,0,0,6,0,5,1,10,0,1,1,0,0,2,0,1,0,8,2,0,0,2,0,12,0,0,1,0,7,2,0,3,2,4,25,13,2,0,0,1,1,0,1,1,20,0,1,2,0,3,0,14,1,26,0,1,0,0,5,0,9,8,0,2,3,0,24,4,13,5,7,6
884,0,3,2,4,8,3,3,4,4,0,0,1,0,4,0,4,2,4,5,2,3,3,4,4,0,0,1,8,18,1,12,21,3,20,4,5,6,0,10,4,2,0,5,24,6,0,1,8,7,6,18,0,0,1,0,8,31,4,11,0,5,6,14,1,0,2,4,0,0,0,3,0,2,3,0,4,2,1,0,1,3,4,2,0,3,0,1,0,1,1,0,0,6,8,4,5,8,0,0,2,9,3,0,1,7,1,5,8,0,10,2,5,10,5,12,5,0,8,4,0,2,10,1,1,0,1,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,6,0,0,1,0,4,10,1,3,5,8,24,11,2,0,0,0,0,0,0,2,32,2,2,1,0,2,0,11,4,34,0,0,4,0,3,0,7,4,0,4,2,1,21,2,8,4,3,15
